symbol,set_id,strategy,action,entry_price,stop_loss,take_profit,position_size,dollar_risk,exit_price,exit_reason,r_multiple,pnl
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,77.43,77.30625,78.88,94.4363252,11.6865,77.30625,SL_HIT,-1.0,-11.6865
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,77.29,76.9025,78.88,29.85711043,11.5696,77.43,MTF_CHOCH_EXIT,0.3613,4.18
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,77.24,76.894464,78.88,33.60413921,11.6114,78.58,MTF_CHOCH_EXIT,3.878,45.0295
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,77.53,77.244286,78.88,42.21603999,12.0617,77.244286,SL_HIT,-1.0,-12.0617
SOLUSDT,SET_3_SWING,B_CONTINUATION_RIDING,BUY,77.16,76.923571,78.88,50.5061989,11.9411,77.47,MTF_CHOCH_EXIT,1.3112,15.6569
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,76.22,76.328929,75.37,91.80327869,10.0,76.328929,SL_HIT,-1.0,-10.0
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,76.41,76.247321,77.4,60.85620198,9.9,76.88,MTF_CHOCH_EXIT,2.8891,28.6024
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.05,75.68875,83.74,7.48284602,10.186,77.8,MTF_CHOCH_EXIT,0.551,5.6121
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,77.74,77.266429,83.74,21.62745655,10.2421,78.21,MTF_CHOCH_EXIT,0.9925,10.1649
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,78.21,77.259107,83.74,10.87798111,10.3438,77.39,MTF_CHOCH_EXIT,-0.8623,-8.9199
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,77.55,77.209643,83.74,30.12892578,10.2546,77.71,MTF_CHOCH_EXIT,0.4701,4.8206
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,77.54,77.383571,78.38,65.8626572,10.3028,77.83,MTF_CHOCH_EXIT,1.8539,19.1002
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,78.42,78.32,78.88,104.93803082,10.4938,78.32,SL_HIT,-1.0,-10.4938
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,78.15,78.025357,78.88,83.34906058,10.3889,78.39,MTF_CHOCH_EXIT,1.9255,20.0038
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,78.27,78.162679,78.88,98.66531724,10.5889,78.47,MTF_CHOCH_EXIT,1.8636,19.7331
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,78.11,77.9625,78.88,73.12700631,10.7862,77.9625,SL_HIT,-1.0,-10.7862
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,78.0,77.835179,78.88,64.78751695,10.6784,77.835179,SL_HIT,-1.0,-10.6784
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,77.89,77.723036,78.88,63.31645921,10.5716,78.1,MTF_CHOCH_EXIT,1.2578,13.2965
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,77.81,77.769643,78.38,265.24553505,10.7046,78.38,TP_HIT,14.1239,151.19
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,77.95,77.894464,78.38,219.97468939,12.2165,77.894464,SL_HIT,-1.0,-12.2165
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,BUY,77.87,77.75375,78.38,104.03687729,12.0943,78.08,MTF_CHOCH_EXIT,1.8065,21.8477
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.29,76.973393,78.59,38.88972408,12.3128,78.06,MTF_CHOCH_EXIT,2.432,29.9451
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,78.08,77.923036,78.85,80.35085972,12.6122,77.923036,SL_HIT,-1.0,-12.6122
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.83,77.71125,78.85,105.14604758,12.4861,77.71125,SL_HIT,-1.0,-12.4861
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.51,77.374286,78.85,91.08276371,12.3612,77.374286,SL_HIT,-1.0,-12.3612
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.45,77.226786,78.85,54.82453713,12.2376,77.87,MTF_CHOCH_EXIT,1.8816,23.0263
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.71,77.436071,78.85,45.5150877,12.4679,78.06,MTF_CHOCH_EXIT,1.2777,15.9303
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.77,77.625179,78.85,87.19141831,12.6272,77.625179,SL_HIT,-1.0,-12.6272
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.57,77.460714,78.85,114.38744746,12.5009,78.3,MTF_CHOCH_EXIT,6.6797,83.5028
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.9,77.725,78.85,76.20538439,13.3359,77.725,SL_HIT,-1.0,-13.3359
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.5,77.3375,78.85,81.24666366,13.2026,77.57,MTF_CHOCH_EXIT,0.4308,5.6873
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.57,77.341071,78.85,57.91961845,13.2595,77.7,MTF_CHOCH_EXIT,0.5679,7.5296
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.61,77.417857,78.54,69.40019115,13.3348,77.417857,SL_HIT,-1.0,-13.3348
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.53,77.325893,78.54,64.67879232,13.2014,77.49,MTF_CHOCH_EXIT,-0.196,-2.5872
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.49,77.3275,78.54,81.08019684,13.1755,77.49,MTF_CHOCH_EXIT,0.0,0.0
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.49,77.329464,78.54,82.07227934,13.1755,77.329464,SL_HIT,-1.0,-13.1755
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.32,76.991071,78.85,39.65534709,13.0438,77.55,MTF_CHOCH_EXIT,0.6992,9.1207
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,BUY,77.66,77.39117,78.85,48.85981462,13.135,77.65,MTF_CHOCH_EXIT,-0.0372,-0.4886
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,77.65,77.908825,73.39,50.72963579,13.1301,76.75,MTF_CHOCH_EXIT,3.4773,45.6567
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,76.13,76.244286,75.43,118.88331618,13.5867,76.244286,SL_HIT,-1.0,-13.5867
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,76.23,76.331786,75.43,132.14819146,13.4508,76.18,MTF_CHOCH_EXIT,0.4912,6.6074
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,76.21,76.3025,75.43,146.12834762,13.5169,75.74,MTF_CHOCH_EXIT,5.0811,68.6803
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,75.85,75.971607,75.3,116.79968014,14.2037,75.88,MTF_CHOCH_EXIT,-0.2467,-3.504
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,75.88,75.966429,75.3,163.93462544,14.1686,75.966429,SL_HIT,-1.0,-14.1686
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,76.39,76.498214,75.3,129.62197215,14.0269,76.01,MTF_CHOCH_EXIT,3.5116,49.2563
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,76.01,76.5075,73.39,29.18495,14.5195,75.49,MTF_CHOCH_EXIT,1.0452,15.1762
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.05,74.107025,73.44,257.27793711,14.6713,74.107025,SL_HIT,-1.0,-14.6713
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.05,74.197025,73.44,98.78974066,14.5246,74.197025,SL_HIT,-1.0,-14.5246
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.22,74.26711,73.44,305.22852906,14.3793,74.12,MTF_CHOCH_EXIT,2.1227,30.5229
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.17,74.297085,73.44,115.54899896,14.6845,74.16,MTF_CHOCH_EXIT,0.0787,1.1555
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.16,74.29708,73.44,107.20819545,14.6961,74.29708,SL_HIT,-1.0,-14.6961
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.24,74.36712,73.44,114.45200156,14.5491,74.28,MTF_CHOCH_EXIT,-0.3147,-4.5781
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.28,74.36714,73.44,166.43742986,14.5034,74.23,MTF_CHOCH_EXIT,0.5738,8.3219
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.23,74.397115,73.44,87.28466237,14.5866,74.01,MTF_CHOCH_EXIT,1.3165,19.2026
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.0,74.077,73.61,191.92990403,14.7786,74.01,MTF_CHOCH_EXIT,-0.1299,-1.9193
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.01,74.077005,73.61,220.27325751,14.7594,74.01,MTF_CHOCH_EXIT,0.0,0.0
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.01,74.087005,73.61,191.66819842,14.7594,73.92,MTF_CHOCH_EXIT,1.1688,17.2501
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.13,74.177065,73.61,317.26146814,14.9319,74.177065,SL_HIT,-1.0,-14.9319
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.2,74.2571,73.61,258.88952519,14.7826,74.2571,SL_HIT,-1.0,-14.7826
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,74.2,74.3471,73.61,99.4885518,14.6348,74.3,MTF_CHOCH_EXIT,-0.6798,-9.9489
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,74.3,74.34715,73.61,308.27735774,14.5353,74.34715,SL_HIT,-1.0,-14.5353
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,74.32,74.390536,73.61,204.00905823,14.3899,74.390536,SL_HIT,-1.0,-14.3899
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,74.32,74.461429,73.61,100.7294725,14.246,74.34,MTF_CHOCH_EXIT,-0.1414,-2.0146
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,74.34,74.459821,73.61,118.72567096,14.2259,74.459821,SL_HIT,-1.0,-14.2259
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,74.49,74.620179,73.61,108.18693547,14.0836,74.620179,SL_HIT,-1.0,-14.0836
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,74.63,74.669643,73.61,351.70987929,13.9428,74.669643,SL_HIT,-1.0,-13.9428
SOLUSDT,SET_4_INTRADAY,B_CONTINUATION_RIDING,SELL,76.93,77.584107,73.61,21.10259276,13.8034,75.56,MTF_CHOCH_EXIT,2.0945,28.9106
SOLUSDT,SET_4_INTRADAY,A_PULLBACK_RIDING,SELL,75.97,76.140357,75.03,82.72304841,14.0925,75.97,MTF_CHOCH_EXIT,0.0,0.0
